time	e1	e2	Y	X
1406	.623023509979248	.2502214908599854	.77690297	.21223514
1407	-.5302781462669373	-.4793035686016083	-.40332481	-.72639424
1408	.7107710242271423	-.1600638926029205	.95297068	-.21665224
1409	1.539310812950134	1.273138761520386	1.9335282	.82695484
1410	1.292338013648987	1.569362998008728	1.458919	1.0440382
1411	-.0674722641706467	-.4547666311264038	-.15181564	-.72512281
1412	1.124666690826416	1.731225490570068	1.4416834	1.5744148
1413	-1.753511786460876	-.9124547243118286	-2.1082141	-1.0168036
1414	.5457347631454468	.8704982995986938	.42167234	1.4087429
1415	.716668426990509	1.143957495689392	.13879868	1.3979114
1416	1.931939601898193	2.137263298034668	1.2746235	2.5011172
1417	.5553223490715027	.6075754761695862	-.31284922	.84806126
1418	-.2569804787635803	.4675109684467316	-.77486587	.84706903
1419	1.797544836997986	1.719626307487488	1.1415505	2.2836933
1420	-1.532956600189209	-.6844714879989624	-2.3323381	-.4559837
1421	-1.31349241733551	-1.14034628868103	-1.785202	-.34420615
1422	-.0858887657523155	-1.050741672515869	-.4493463	-.43992272
1423	-1.079477906227112	-.7321106791496277	-.99432045	-.684349
1424	.1810544431209564	.0151108270511031	.2249328	.20753431
1425	-.4193981289863586	.6355957984924316	-.45568544	.60788298
1426	1.549409747123718	1.570449948310852	1.1087626	1.935089
1427	-.426884651184082	.7329621315002441	-1.0618004	.86998379
1428	-1.659094572067261	.2133795768022537	-2.4126265	.89909488
1429	.846217930316925	-.2108441293239594	-.32711747	1.023935
1430	.6290923953056335	-.6919990181922913	.018989673	-.25397155
1431	-.8738031983375549	-1.949125409126282	-.74112052	-2.0329127
1432	.1155846789479256	1.150992751121521	.90970486	.83756715
1433	-.864702582359314	-.1145745292305946	-1.0105747	-.22718632
1434	-1.277963519096375	-.874005138874054	-1.4675428	-.53793114
1435	.5115610361099243	-.5907338857650757	.34026378	-.16509612
1436	.7159051299095154	.6368416547775269	.90053231	.45120731
1437	-.9455066919326782	-.289311558008194	-.90095067	-.5141623
1438	1.633028268814087	.0131459133699536	1.6198242	.21927749
1439	-1.808387041091919	-.9837053418159485	-1.4320785	-1.5658518
1440	-.1915164440870285	.7674837112426758	.16178592	.87055957
1441	1.464144825935364	2.706618070602417	1.0774008	2.9030716
1442	1.251773715019226	-.3404025733470917	.12345813	.099558599
1443	.1310225576162338	.8736392855644226	.11828069	.85412359
1444	-.1457389146089554	-.0634473413228989	-.5373165	.14547746
1445	-.9727917909622192	-1.846537232398987	-1.2067255	-1.5879674
1446	1.076565504074097	.1141718998551369	1.5085316	.12047187
1447	.3550747334957123	1.057287216186523	.74739826	.49001616
1448	-.7188422083854675	-.552901029586792	-.73963082	-.7048555
1449	.8915841579437256	.8324729204177856	1.0221226	.91686857
1450	-.8766226172447205	.3989361524581909	-1.0284201	.26514769
1451	.3292922079563141	-.5006172657012939	-.11180766	-.0097049233
1452	1.546857476234436	1.424990177154541	1.5181676	1.4668018
1453	.022044425830245	.9747281670570374	-.25590616	.80750167
1454	-.7194998860359192	-.8105685114860535	-1.2000226	-.46595556
1455	-1.075074791908264	-.8714303970336914	-1.2021037	-.53120804
1456	.4297498464584351	-.2061769068241119	.33472276	.11530218
1457	.2723284065723419	.8740256428718567	.31509414	.77472717
1458	-.8552376627922058	-1.244414925575256	-1.148073	-1.1380345
1459	.29929119348526	-.4683814346790314	.52388656	-.3505626
1460	.4180607199668884	-.067976139485836	.75050801	-.38269955
1461	.039593730121851	.0504921674728394	.4560959	-.36452091
1462	-.7254974246025085	-.1158449277281761	-.40640819	-.40763956
1463	-.2647628784179688	-.4296853244304657	-.18286556	-.38941392
1464	.8517009615898132	-.2532872557640076	.99154824	-.29696521
1465	1.047175288200378	1.626046061515808	1.4931223	1.1403372
1466	-.100195899605751	-.8326817750930786	-.22242782	-1.0878296
1467	-.2032860517501831	-.5632228255271912	.27390039	-.80060059
1468	-.8643761873245239	-1.01638650894165	-.38190576	-1.3661269
1469	-.1026519984006882	.7590942978858948	.46583971	.50201851
1470	1.266191601753235	.5447870492935181	1.1549343	.50905669
1471	-1.480295419692993	-.5400402545928955	-1.3883435	-.84929699
1472	.4325118064880371	.1731403768062592	.44065726	.47368866
1473	-.3968101441860199	-.7282882928848267	-.50145727	-.76244462
1474	.2300741225481033	.0310906115919352	.46085924	.0029401365
1475	-.4454408884048462	-.0575060807168484	-.30865318	-.24096774
1476	-.0328167751431465	.5871396660804749	-.0049288599	.63831061
1477	-2.871327877044678	-1.824026703834534	-3.1919618	-1.6305619
1478	.7919650077819824	1.22604501247406	.64965743	2.0136611
1479	.1999798268079758	.0130447950214148	-.6119535	.35728016
1480	.2447930574417114	-.1849504709243774	-.11743307	.16701497
1481	-.6704360842704773	-.2222675681114197	-.78917348	-.12518984
1482	-.8962166905403137	.0098002832382917	-1.0703738	.28791273
1483	-1.080298662185669	-.5116750597953796	-1.5453671	.0028482676
1484	1.12265419960022	1.02703070640564	.65761995	1.6460321
1485	-.9936050772666931	-.3041051030158997	-1.6193352	-.073343456
1486	-.1774894446134567	-.2933875322341919	-.62661827	.33234349
1487	-.8467098474502563	-1.133373379707336	-1.2008671	-.783023
1488	-.1003710776567459	-.2792289853096008	-.069119692	-.033789061
1489	-.9200682640075684	-.0208678636699915	-.92390966	-.0033567052
1490	-1.006496548652649	-.4291592240333557	-1.2819911	-.060602371
1491	-1.207997560501099	-1.596209049224854	-1.5622938	-1.1015933
1492	-1.072917819023132	-1.87295663356781	-.99080932	-1.5785171
1493	-1.372650980949402	-1.521159172058105	-.88063526	-1.5983906
1494	-1.318864703178406	-3.235876083374023	-.78385997	-3.3631392
1495	.1749827563762665	.1674756109714508	1.6213944	-.52792215
1496	1.456667542457581	1.600467205047607	2.207047	.79353279
1497	-.5418381690979004	.1578194350004196	-.27649048	-.48693952
1498	-.912567675113678	-.4594003856182098	-.75204504	-.49488604
1499	-2.075284957885742	-2.857786178588867	-2.0534554	-2.7054341
1500	1.617440462112427	1.513854026794434	2.354121	1.5236059
1501	2.641173601150513	1.815175414085388	2.5856068	1.3306088
1502	2.255606651306152	2.617865324020386	2.3659842	1.9828053
1503	1.100163221359253	1.146170377731323	.81855583	.79461825
1504	-1.015158653259277	-1.63364851474762	-1.166901	-1.7226853
1505	.3264890909194946	.0111208287999034	.83776146	-.038924374
1506	-.0638814270496368	.1747708767652512	.20690919	-.17201102
1507	-.533200740814209	-.3630672097206116	-.38512248	-.4974342
1508	.2580300867557526	.1739626824855804	.39121044	.17878142
1509	-.0429922677576542	.5343496203422546	-.015019847	.43149987
1510	1.11388635635376	.1300711929798126	.89363045	.2655291
1511	-1.117182970046997	-1.002462029457092	-.98185837	-1.2802554
1512	.3038563430309296	.2732507884502411	.64942658	.28191751
1513	-.8091559410095215	.2615921199321747	-.75528669	.086396739
1514	-1.257063388824463	.905860424041748	-1.5268477	1.2338941
1515	-.7416967749595642	-1.07937479019165	-1.8166982	-.098467469
1516	.0845277681946754	.0231015589088202	-.41124797	.72024059
1517	1.058212876319885	.6757041215896606	.57471818	1.0562755
1518	.1838005483150482	-.4244116842746735	-.17192174	-.33741632
1519	.3054089248180389	-.5927425026893616	.42254058	-.62519872
1520	-.675122082233429	.39264115691185	-.23576055	.03606531
1521	.5881209373474121	.0175323840230703	.49936011	.1226562
1522	.9932984113693237	.2649138867855072	1.0817783	.1019667
1523	.5122274160385132	1.565882205963135	.78577757	1.1637609
1524	-.2453874796628952	.4452294111251831	-.59153467	.48004666
1525	.1755684167146683	.7866712212562561	-.24191532	1.167299
1526	-.123498797416687	.2251645177602768	-.77972293	.67212033
1527	-1.271696805953979	-.7488166689872742	-1.8416739	-.23529139
1528	1.431206822395325	.7236392498016357	.99635035	1.3897214
1529	-1.209650993347168	-.6478014588356018	-1.6056066	-.62942517
1530	.8294457793235779	1.163519024848938	.66247642	1.6169341
1531	-.1013736724853516	-1.240182399749756	-.71109778	-1.0200927
1532	.5185938477516174	.0037655374035239	.8153109	-.017823169
1533	.6720508337020874	.8160526156425476	.92555571	.48458132
1534	.014946673065424	.4170085191726685	.050322723	.19216064
1535	-.9888864755630493	-1.263629913330078	-1.06987	-1.2261108
1536	.0312480963766575	.2717992663383484	.3233425	.33191401
1537	1.471536993980408	1.348378419876099	1.4025828	1.3186157
1538	2.808912038803101	1.040418267250061	2.570379	.87496984
1539	1.281546235084534	1.514394640922546	1.615175	.748734
1540	.1190264225006104	.1350372731685638	.22921193	-.28641254
1541	-.4869106411933899	.4160346686840057	-.27494079	.23842613
1542	.8504546284675598	-.2881757915019989	.64875931	-.10667164
1543	.6677281856536865	.7386212944984436	.91569179	.44711608
1544	-.5023548603057861	.3005187809467316	-.45120537	.068376884
1545	1.262581467628479	1.388018369674683	1.0930314	1.5890136
1546	-1.055280327796936	-1.060160875320435	-1.5218776	-1.0206693
1547	1.593441367149353	1.550460577011108	1.6472127	1.8530109
1548	-.8083142042160034	-1.022719502449036	-1.2406558	-1.1257013
1549	.3284537792205811	-.3389563262462616	.5191077	-.18040441
1550	.0911767482757568	.65676349401474	.33711126	.39499909
1551	-.2355781048536301	-.6707065105438232	-.33194426	-.6870513
1552	-1.458391547203064	-1.669329047203064	-1.2144492	-1.7426667
1553	-.5410193204879761	-.7372544407844543	-.034020711	-.77427477
1554	-1.015529870986938	.1582731157541275	-.63859868	-.06040103
1555	.7472380399703979	.7151772379875183	.58585894	.95249641
1556	-.5875017046928406	-1.080102205276489	-.8879922	-1.0286969
1557	.2602961361408234	-.4860776364803314	.5082469	-.43948981
1558	-.1009859815239906	-1.023043870925903	.27123299	-1.3581896
1559	.1829047799110413	-.4402958452701569	.94336945	-.9562459
1560	-.1193951144814491	1.160483360290527	.64173865	.49626181
1561	1.054921388626099	.6694434881210327	.9993121	.56162655
1562	-.0129637746140361	.5820853114128113	.0060165795	.35084844
1563	-.7189503312110901	-1.055059671401978	-.8925696	-.9522118
1564	-.9414309859275818	-.470296323299408	-.73309594	-.39893201
1565	.8900902271270752	-.0252864323556423	.86962748	.14827234
1566	.0953214168548584	.3253984451293945	.2820735	.022029156
1567	-1.361510038375854	-1.020650744438171	-1.2879026	-1.1268713
1568	-.6002107262611389	.5565644502639771	-.42314583	.7336641
1569	.0322949476540089	.2720633447170258	-.46148086	.66142088
1570	1.556486964225769	.5833905935287476	1.0873322	.96640921
1571	-2.503861427307129	-1.496859908103943	-2.6608663	-1.64187
1572	-.3349660933017731	-.6685444712638855	-.31229097	-.096758977
1573	.5727797746658325	.6628091335296631	.52747196	.75869781
1574	-1.11287260055542	-.4133933782577515	-1.33398	-.39677283
1575	.4871634244918823	-.7702218890190125	.28535587	-.35566175
1576	-1.293482542037964	-1.600048303604126	-1.0300449	-1.8208892
1577	-.8403418660163879	.836553156375885	-.23891072	.70230436
1578	-.7799609303474426	-.9869846701622009	-1.2027863	-.68072909
1579	-1.380050420761108	-1.153498768806458	-1.4005218	-.87660295
1580	-.814857542514801	-1.096808433532715	-.79671258	-.79958063
1581	.5429677963256836	-.4929723143577576	.70374435	-.41416147
1582	-1.233601570129395	-.8155527710914612	-.8153975	-1.2212989
1583	-.0262311268597841	-1.13889753818512	.33979908	-1.1791282
1584	-.3950364589691162	-.5688205361366272	.29646736	-1.0584786
1585	-.2736008167266846	-.6442748308181763	.34457868	-1.0804054
1586	.3923930525779724	-.8176990747451782	1.0359694	-1.2796521
1587	.2543371021747589	-.1169208735227585	1.204954	-.91520429
1588	-1.195858120918274	-.8781002759933472	-.37676978	-1.6346432
1589	1.410974502563477	.3974226415157318	2.1152651	.057737596
1590	.3632752299308777	.7084905505180359	.96898597	-.12029422
1591	-.5931172966957092	-.9094744920730591	-.24227439	-1.3331572
1592	-.9105690717697144	-1.011905312538147	-.3166728	-1.3149427
1593	-1.572305083274841	-.9639855027198792	-1.0098356	-1.2317992
1594	.1469500362873077	.877138614654541	.45989898	.91153306
1595	.3493950963020325	.2533703148365021	.031598262	.34287065
1596	-.4103807210922241	.0733191221952438	-.57233655	.16354102
1597	-1.110368967056274	-1.357065081596375	-1.3638405	-1.0790682
1598	.0242743734270334	.1639425456523895	.15465632	.38575828
1599	.8275614976882935	.9661053419113159	.68107927	1.0199703
1600	-1.595371961593628	-.6351708173751831	-1.9010333	-.60161144
1601	-.9577817916870117	.0127815660089254	-1.2272861	.59271145
1602	-.7654622197151184	-1.292782783508301	-1.4300038	-.62405491
1603	-.0339772664010525	.0118246357887983	-.15095094	.39660966
1604	1.105951189994812	.2898032069206238	.86236107	.46916649
1605	.6590924263000488	.0650654286146164	.68321753	-.13912906
1606	1.222428560256958	1.741189479827881	1.4969584	1.4261638
1607	.0302835963666439	.5128061175346375	-.23371078	.34187192
1608	1.443049788475037	1.351888179779053	1.2020006	1.5479341
1609	-.0970953404903412	-.1242831945419312	-.51046216	-.14070323
1610	.344362884759903	.0040009785443544	.26157585	.16597487
1611	-1.034346103668213	-.9884879589080811	-1.0388608	-1.0433258
1612	.5090112686157227	-.0488452538847923	.7190159	.05370133
1613	.0575634501874447	-.7793213129043579	.24641755	-1.0508173
1614	-.8759928345680237	-1.735803604125977	-.27665895	-2.1496158
1615	1.948476076126099	.8174579739570618	2.9402862	.28323683
1616	.079575702548027	-.971193253993988	.82004315	-2.0623367
1617	-1.613927245140076	-1.063681721687317	-.33674595	-2.0104001
1618	-.6924232840538025	-.4870148003101349	.21175297	-.95543641
1619	-.1014518737792969	-1.170862197875977	.43979222	-1.5421944
1620	-.0315289907157421	.3857153058052063	.87150586	-.25285989
1621	-2.080684185028076	-1.717414259910583	-1.6928024	-2.1418746
1622	.155893087387085	-.1009834259748459	.71898961	-.066424817
1623	-2.095589399337769	-1.302191972732544	-1.8466802	-1.6097152
1624	-.257256418466568	.2438623458147049	-.0064028562	.49961984
1625	-.5708549618721008	-1.095485091209412	-.82258576	-.94303799
1626	.8025036454200745	-.6404537558555603	1.027247	-.59433085
1627	-.4035354852676392	-1.309029340744019	.20180403	-1.8982273
1628	-1.37966513633728	.0623201429843903	-.37001026	-.58786964
1629	.1477683782577515	-.9792693257331848	.33070013	-1.0076261
1630	-1.587835669517517	-.7334215044975281	-.98481262	-1.1679894
1631	-.3631218373775482	-.7692604660987854	-.074570939	-.72573221
1632	-.3469328880310059	.3441497683525085	-.0064380663	.15625848
1633	-.8309102654457092	-.3824656903743744	-.91097093	-.33301291
1634	.7727580070495605	.8590497970581055	.66597319	1.1235343
1635	-.3533674478530884	-1.131082057952881	-.71534264	-1.060411
1636	-1.174644947052002	-.896691620349884	-.85904223	-.92867786
1637	.0155047783628106	.5435029268264771	.22213104	.60851645
1638	-2.025647878646851	-.0538837127387524	-2.2632668	.039818805
1639	2.236861228942871	2.248460054397583	1.5379717	3.1657124
1640	.3197296261787415	1.223725199699402	-.80173504	1.5582502
1641	-1.243739366531372	.0676254108548164	-2.2633851	.85579449
1642	-1.291944980621338	-1.134029984474182	-2.3988578	.028062385
1643	.9196213483810425	.7118092179298401	.1859328	1.6797711
1644	.4063201248645782	-.36172816157341	-.37778556	.067830041
1645	-.12220848351717	-.5832811594009399	-.26945919	-.41181791
1646	-.2826602756977081	-1.081343054771423	-.15758908	-1.0971048
1647	-.4209352731704712	-.3240877389907837	.0803404	-.59018356
1648	2.472585678100586	2.029423475265503	2.7917795	1.8202323
1649	1.34566056728363	.5055866241455078	1.2730783	-.065055504
1650	.4992221295833588	-.3533401191234589	.9136734	-.88208812
1651	-.5606542825698853	.4910234808921814	.1544918	-.13907231
1652	1.044938445091248	1.228216648101807	1.1608222	1.1246983
1653	-.2009000480175018	-1.126131176948547	-.41500255	-1.2530506
1654	-.4688097238540649	-.7937717437744141	.033214793	-1.003686
1655	-.2453460544347763	-.0272068995982409	.26646137	-.3415986
1656	-.9869000315666199	-.2719253599643707	-.7361623	-.48098949
1657	.9180539846420288	.7981639504432678	.93770003	.94833201
1658	-1.077236533164978	-1.042081236839294	-1.2700925	-1.1326617
1659	.1784952580928802	-.4322314858436584	.36379835	-.263993
1660	-.4933091104030609	.0087104756385088	-.2521731	-.21600676
1661	.9557919502258301	1.454341173171997	.98814338	1.4904084
1662	-.442470520734787	-1.083961606025696	-.89123172	-1.0320964
1663	-.6945086121559143	-.3339425623416901	-.44582993	-.2870788
1664	-.7362716197967529	-1.398978590965271	-.7264812	-1.3067702
1665	.6527340412139893	.1773328334093094	1.0881748	.075894251
1666	.4531513154506683	-.3121283054351807	.74165666	-.72462994
1667	-.5327044129371643	-1.741439938545227	.052107554	-2.2554915
1668	-.0280616674572229	-.097702719271183	1.1153164	-.7951932
1669	.2052865028381348	-1.570685744285583	.93747801	-2.2553701
1670	-1.046931028366089	-.664091169834137	.36199746	-1.7156935
1671	.2652133703231812	-.1773962080478668	1.2316593	-.83690321
1672	-.7257505655288696	-.5304245352745056	.062198829	-1.2741592
1673	-.9594095349311829	-1.005672335624695	-.30367029	-1.4127996
1674	.6207706332206726	1.335849404335022	1.2360693	1.0334777
1675	.0768018439412117	-.1208728328347206	-.06911619	-.30525726
1676	.5509172677993774	-.2145328223705292	.68281102	-.27846351
1677	-1.074377775192261	.0210179574787617	-.73030269	-.3356455
1678	-.3036242127418518	-2.189992189407349	-.35489228	-1.9985647
1679	-.1735097318887711	-.2008538395166397	.71930492	-.65846634
1680	.5336971879005432	.8675023913383484	1.0787219	.38224053
1681	1.096145391464233	.9469026923179626	1.2286417	.63008612
1682	-1.135577201843262	-.5184973478317261	-1.0820278	-.82092822
1683	1.525731801986694	1.1631178855896	1.6115875	1.3496505
1684	.3991603255271912	.2451230436563492	.20781133	.0053831846
1685	-.5147247910499573	-2.239854574203491	-.455073	-2.3213642
1686	1.053337097167969	.2174855917692184	2.0774972	-.29689446
1687	-1.973153948783875	-1.505406618118286	-1.2014575	-2.4254739
1688	-2.035335779190063	-1.918405532836914	-1.1830361	-2.1654646
1689	-.1113429665565491	-.5698919892311096	.6164785	-.74631697
1690	-.7101694941520691	-1.288975119590759	-.15206745	-1.7594616
1691	-.3919788897037506	-1.396483302116394	.4421317	-1.8634949
1692	-.0448756515979767	-1.217860579490662	1.0195113	-1.9537617
1693	-1.409940361976624	-1.330389261245728	-.12720612	-2.3243222
1694	.8524761199951172	.27607661485672	1.9764754	-.37033761
1695	.7428575754165649	-.2525070011615753	1.520969	-1.1541984
1696	-.2324261665344238	-.0630690231919289	.80096376	-1.0177162
1697	.4518027603626251	1.37187135219574	1.20095	.746171
1698	.6512378454208374	.5431714057922363	.63843733	.2866427
1699	-2.385530233383179	-1.446617960929871	-2.3373203	-1.6160001
1700	.7980429530143738	.7018373012542725	.90484691	1.1519654
1701	-1.670178055763245	-.7028695344924927	-1.9747066	-.71921867
1702	-.339433491230011	-.9172654151916504	-.57223618	-.34314835
1703	-1.665821075439453	-1.099270343780518	-1.6659178	-.97332036
1704	-1.756186008453369	-1.664937734603882	-1.7693012	-1.2905667
1705	-.7475011944770813	-1.141540765762329	-.63300818	-.82099032
1706	-.1255462318658829	.0267664454877377	.095046476	.03367262
1707	-.1582351177930832	1.111701369285583	-.14655748	1.0837846
1708	.6232006549835205	-.5397824048995972	.037341122	-.15602404
1709	-1.252362608909607	-1.486232399940491	-1.1631483	-1.547976
1710	-.1472575962543488	-.2202190011739731	.27778593	-.2193525
1711	-1.196626424789429	-.799507737159729	-1.0036144	-.97642785
1712	1.493243455886841	1.719015955924988	1.6803731	1.8275334
1713	.4237267374992371	.429739236831665	.014071977	.30585003
1714	-.8307878375053406	.7146983742713928	-.97949123	.80082458
1715	1.116994857788086	1.432901263237	.42273518	2.0649452
1716	.8980937600135803	1.028973937034607	-.007558295	1.4793634
1717	1.002472043037415	1.236741781234741	.26052284	1.6835741
1718	.5141409635543823	1.322421073913574	-.24948922	1.7232841
1719	-.1330194771289825	-.8179096579551697	-1.0695083	-.20112874
1720	.520912230014801	1.666267514228821	.3006241	2.0337322
1721	.5940366387367249	-.4926833212375641	-.33264223	-.0028133094
1722	.4193392693996429	.5434366464614868	.32095325	.67564952
1723	-.3077060878276825	-1.123106241226196	-.54924488	-1.0487927
1724	-1.230710387229919	-.5798720121383667	-.87108749	-.6748119
1725	-.1246987357735634	-.7434148192405701	-.048619032	-.59742337
1726	1.439013957977295	.1803087443113327	1.7231399	.020529345
1727	-.5349183082580566	-.6357659697532654	-.028241016	-1.3188632
1728	-.2360616624355316	.058000560849905	.41489762	-.32636198
1729	.1027255579829216	-1.143135666847229	.39037582	-1.4070033
1730	-.6815121173858643	-.3231753408908844	.13910227	-.90142667
1731	-.813503086566925	-.7753351330757141	-.32105908	-1.1014041
1732	-.6876298189163208	-.5131419897079468	-.23324551	-.71513957
1733	.2527456283569336	-.4336096346378326	.54034173	-.55485332
1734	.4804245233535767	.4202301800251007	.9199537	.037637491
1735	-.4942520260810852	-1.522831916809082	-.23708466	-1.8795222
1736	1.579256892204285	1.804942846298218	2.4478927	1.3359201
1737	.5478774309158325	-.2502744197845459	.61428517	-.82865548
1738	.8481383919715881	-.2921633422374725	1.4467517	-.78647405
1739	.8020751476287842	.1968916058540344	1.6293377	-.6177513
1740	.9563639163970947	1.0837242603302	1.7540408	.24666381
1741	-1.518478751182556	-2.152936458587646	-1.1155984	-2.7805536
1742	.1049257591366768	-.2644126415252686	1.1605231	-.65233934
1743	.8617286682128906	.0312822833657265	1.5360552	-.62862873
1744	.8746001720428467	-.1444254964590073	1.6497312	-.94743621
1745	-.3368072807788849	-.7553074359893799	.63183016	-1.6994307
1746	-1.602985978126526	-.7296236753463745	-.5637216	-1.492185
1747	.9933949708938599	.3161116540431976	1.570371	.093944795
1748	-2.236809968948364	-2.197819948196411	-1.8126711	-2.7977848
1749	-.237696498632431	-.2689168155193329	.61739457	-.38318384
1750	-1.254096508026123	-2.343981742858887	-.8772862	-2.7058947
1751	1.316151857376099	.4355220198631287	2.4059134	-.025331914
1752	.0343144126236439	-1.205690383911133	.76875436	-2.1756554
1753	-1.31830108165741	-.7872347235679626	.00015290975	-1.7474331
1754	-1.437611818313599	-.9842389225959778	-.56384939	-1.50853
1755	.3861448466777802	.6982607245445251	.97125506	.47124147
1756	-.2644198536872864	-.8668239712715149	-.20866407	-1.1139536
1757	.4225648939609528	.6711848378181458	.91694248	.4204644
1758	1.647427320480347	.8990679979324341	1.7122779	.65843034
1759	.0309297535568476	.0186689589172602	.21539795	-.4687131
1760	-.3066481053829193	-1.056890964508057	-.0076721669	-1.2836641
1761	-.5330294370651245	-.2896536588668823	.10650097	-.67168403
1762	.6367281079292297	.4236959218978882	1.0045204	.17959033
1763	-.3646442294120789	-.4599132239818573	-.15308326	-.80784428
1764	1.128408432006836	.2168544828891754	1.4864056	.035734504
1765	-.8503298759460449	1.272117614746094	-.42227545	.68827569
1766	.3716738820075989	.2331177145242691	-.099146605	.60851061
1767	-.7552010416984558	.2461028397083282	-1.0892004	.46831468
1768	-1.835322260856628	-1.484997868537903	-2.3962398	-.90882331
1769	.6068460941314697	1.236796736717224	.34238583	1.9226457
1770	-1.454368352890015	.5934711694717407	-2.3129754	1.0333105
1771	1.679341912269592	1.355507016181946	.46879402	2.5906904
1772	.2921351492404938	.4592286348342896	-.86257184	1.0489181
1773	.4280397295951843	.9878507852554321	-.35519087	1.647555
1774	.5005365610122681	.59238600730896	-.42979819	1.2287289
1775	-1.685617327690125	-1.885271906852722	-2.4289212	-1.344734
1776	-.0290097463876009	.2593274414539337	-.085319139	.82747573
1777	-.2598716020584106	-.3018772006034851	-.69920522	-.019506827
1778	-.4225383996963501	-.5242840051651001	-.62254655	-.25045398
1779	-1.225684523582458	.0052251312881708	-1.2872216	.17910756
1780	-.7633121013641357	-.4989811480045319	-1.2390324	.069639742
1781	-.1843215823173523	-.1559748202562332	-.59085119	.36053005
1782	-.3132919371128082	-.831564724445343	-.67081231	-.48706523
1783	-.5957474708557129	-.1023867428302765	-.55345857	.019818613
1784	-.9023978114128113	-.0858787223696709	-1.0783447	.14145029
1785	-.8677532076835632	-.9870008230209351	-1.2619817	-.51322788
1786	.7193259596824646	-.3257785141468048	.59734535	.025045812
1787	-2.647837400436401	-1.661828637123108	-2.4811566	-1.8932531
1788	-.3653550446033478	.1091939657926559	-.16307548	.53368068
1789	-.4561743438243866	-.6573473215103149	-.77193731	-.43201292
1790	.6673842668533325	.204291045665741	.65180951	.3834621
1791	.2573609054088593	.2613669633865356	.26117271	.11568179
1792	.2182950675487518	.4971111416816711	.23880598	.42734659
1793	-.0841953977942467	.4312387406826019	-.2262269	.46392033
1794	.9616714715957642	-.1111855357885361	.66184324	.11848132
1795	-.9930625557899475	-.7706892490386963	-.85375023	-.99988216
1796	-2.10244607925415	-2.292929410934448	-1.8586301	-2.251394
1797	-.4621512293815613	-.7736413478851318	.10595677	-.70560753
1798	-1.211068034172058	-.9519254565238953	-.82647723	-1.2059904
1799	-.5165777206420898	-1.939594626426697	-.16152567	-1.9708009
1800	.8078367710113525	.199424684047699	1.7447795	-.3272053
1801	.2630619704723358	1.676629185676575	.95009845	.88055581
1802	-1.27610981464386	-.9387286901473999	-1.4313582	-1.0546013
1803	-.3107961416244507	.3560758233070374	-.21290295	.61223871
1804	-.6917599439620972	.0892195999622345	-1.0617502	.3580524
1805	-1.118775606155396	-.4681979417800903	-1.6163268	.063917845
1806	-1.44260036945343	-1.727478623390198	-1.9594573	-1.0617726
1807	.8068534135818481	.361782044172287	.74990255	.82703316
1808	-.640852153301239	-.8356271982192993	-.82939798	-.88747829
1809	.421004444360733	.2363992780447006	.61592418	.30191499
1810	-.8251010179519653	-1.263495922088623	-.79128128	-1.4192911
1811	2.086564540863037	1.081204056739807	2.5588257	.97192925
1812	-.1865298599004745	-.0573705248534679	.095153235	-.78932202
1813	.1118204444646835	.9404189586639404	.53502744	.66556108
1814	-2.660675048828125	-1.768378257751465	-2.8329473	-1.7827209
1815	1.266780495643616	.8572283387184143	1.3082567	1.455591
1816	.6953073740005493	.6118203401565552	.35998893	.52519494
1817	.2487154304981232	-.4277097284793854	.094114639	-.41414681
1818	-.5036867260932922	-.0197369698435068	-.26837894	-.18162687
1819	.0972986668348312	-.0422378294169903	.10759842	.010625686
1820	.6436725258827209	.1058394685387611	.67063922	.06598781
1821	1.128622531890869	.8022000193595886	1.2968204	.55374068
1822	-.8116146326065063	-.9167856574058533	-.69943887	-1.2693917
1823	-1.033731818199158	-.5297999382019043	-.60886765	-.63084191
1824	1.248941779136658	.6227552890777588	1.3817024	.67704976
1825	.7306163907051086	1.056167602539063	.80660224	.70660156
1826	-.5844162702560425	.0648941695690155	-.69573641	-.045766257
1827	-.217067152261734	-.067497693002224	-.40290496	.19706699
1828	-1.591746687889099	-.7154436111450195	-1.8111516	-.49516153
1829	-.5720186233520508	-.2505958378314972	-.86778337	.32531634
1830	-.2320408672094345	-.6125918030738831	-.65503407	-.16788356
1831	.1506185233592987	-.0681132674217224	.038050085	.14353529
1832	-.3831308484077454	-.6478407382965088	-.44348347	-.62000018
1833	.0456181541085243	.2403440773487091	.22257321	.23173741
1834	.3431727290153503	.5863463282585144	.294076	.56683826
1835	.5506999492645264	.6143593788146973	.35550362	.66678047
1836	-.2567934691905975	-.3975042402744293	-.48353261	-.33967155
1837	2.182898044586182	1.588896989822388	2.207674	1.6804086
1838	.9870582818984985	.5811595320701599	.80915618	.2022125
1839	-1.283825635910034	-1.008732676506042	-1.142185	-1.2717314
1840	-.3128821849822998	-1.179044127464294	-.019671988	-1.1036896
1841	.4433096349239349	.1105954647064209	.98925281	-.21264261
1842	2.275681018829346	1.698063135147095	2.6787782	1.2385693
1843	-.634691059589386	-.459799736738205	-.45034224	-1.1597402
1844	1.514728546142578	.147952601313591	1.959496	-.019832566
1845	-.7075155973434448	.0450546070933342	-.10975051	-.74469358
1846	-1.129058361053467	-.518244743347168	-.78963673	-.69775259
1847	.5429097414016724	1.200223803520203	.65489501	1.3067527
